EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
1189979,MADISON CO.,NEW MARKET,05/09/2024,314,Thunderstorm Wind,64.00, ,0,0,1000,0,AL,CST-6,EG,189759,C,89,HUN,0,0,NWS Storm Survey, , , ,1,NW,1,NW,NEW MARKET,05/09/2024,314,34.91,-86.44,34.91,-86.44,Large hardwood tree branches were broken.,"A significant outbreak of tornadoes occurred in two waves during the evening of the 8th and early morning hours of the 9th.  The first wave occurred as multiple supercell thunderstorms developed across southern middle Tennessee and far north central Alabama. These storms moved east during the evening hours, producing ## tornadoes in north central and northeast Alabama.||A break in the activity was then followed by a line of thunderstorms that dropped southeast through southern middle Tennessee into north central and northeast Alabama after Midnight through the early morning hours.  The line produced tornadoes in southern middle Tennessee, a couple of which continued into northeast Alabama.  Additional tornadoes occurred with the line in far northeast Alabama.||In addition, locally heavy rainfall from the slow-moving supercells produced flash flooding during the evening of the 8th, with several roadways covered with or barricaded due to hazardous driving conditions. This primarily affected locations in southeastern Madison County, northern Marshall County, and southwest Jackson County.",191
1184364,MADISON CO.,LILY FLAG,05/14/2024,1720,Thunderstorm Wind,43.00, ,0,0,1000,0,AL,CST-6,EG,189910,C,89,HUN,0,0,Public, , , ,2,NNE,2,NNE,LILY FLAG,05/14/2024,1720,34.68,-86.56,34.68,-86.56,A tree was knocked down onto a home.,A line of strong thunderstorms pushed east across southern middle Tennessee and north Alabama during the late afternoon and early evening hours. One of the storms knocked down a tree onto a home in south Huntsville in Madison County.,194
1188347,MADISON CO.,CLUTTSVILLE,05/25/2024,451,Thunderstorm Wind,48.00, ,0,0,1000,0,AL,CST-6,EG,192539,C,89,HUN,0,0,Emergency Manager, , , ,2,S,2,S,CLUTTSVILLE,05/25/2024,451,34.807,-86.7645,34.807,-86.7645,Powerlines were reported down on Greenwood Circle.,Strong to severe thunderstorms producing damaging winds and heavy rainfall very quickly moved east during the early morning hours into the mid morning hours.,195
1188348,MADISON CO.,NEBO,05/25/2024,455,Thunderstorm Wind,52.00, ,0,0,3000,0,AL,CST-6,EG,192539,C,89,HUN,0,0,Emergency Manager, , , ,1,ESE,1,ESE,NEBO,05/25/2024,455,34.7654,-86.7494,34.7654,-86.7494,Trees were reported down on powerlines on NE McCrary road.,Strong to severe thunderstorms producing damaging winds and heavy rainfall very quickly moved east during the early morning hours into the mid morning hours.,196
1188350,MADISON CO.,JEFF,05/25/2024,458,Thunderstorm Wind,48.00, ,0,0,500,0,AL,CST-6,EG,192539,C,89,HUN,0,0,Emergency Manager, , , ,2,NE,2,NE,JEFF,05/25/2024,458,34.84,-86.69,34.84,-86.69,A tree was blown down across Burwell Road.,Strong to severe thunderstorms producing damaging winds and heavy rainfall very quickly moved east during the early morning hours into the mid morning hours.,197
1189835,MADISON CO.,NORMAL,05/25/2024,501,Thunderstorm Wind,52.00, ,0,0,2000,0,AL,CST-6,EG,192539,C,89,HUN,0,0,Emergency Manager, , , ,1,WNW,1,WNW,NORMAL,05/25/2024,501,34.7861,-86.5938,34.7861,-86.5938,Trees were knocked down onto power lines on Tuxedo Drive.,Strong to severe thunderstorms producing damaging winds and heavy rainfall very quickly moved east during the early morning hours into the mid morning hours.,198
1189828,MADISON CO.,FLETCHER CHAPEL,05/25/2024,501,Thunderstorm Wind,35.00, ,0,0,200,0,AL,CST-6,EG,192539,C,89,HUN,0,0,NWS Employee, , , ,1,N,1,N,FLETCHER CHAPEL,05/25/2024,501,34.7407,-86.6693,34.7407,-86.6693,A large tree limb was blown down on the southeast side of the intersection of Research Park Blvd and U.S. Highway 72.,Strong to severe thunderstorms producing damaging winds and heavy rainfall very quickly moved east during the early morning hours into the mid morning hours.,199
1189832,MADISON CO.,HUNTSVILLE,05/25/2024,501,Thunderstorm Wind,52.00, ,0,0,5000,0,AL,CST-6,EG,192539,C,89,HUN,0,0,Emergency Manager, , , ,1,W,1,W,HUNTSVILLE,05/25/2024,501,34.7277,-86.6349,34.7277,-86.6349,A utility pole was snapped bringing power lines down onto a house at the 800 block of Brickell Road.,Strong to severe thunderstorms producing damaging winds and heavy rainfall very quickly moved east during the early morning hours into the mid morning hours.,200
1189827,MADISON CO.,FLETCHER CHAPEL,05/25/2024,501,Thunderstorm Wind,35.00, ,0,0,200,0,AL,CST-6,EG,192539,C,89,HUN,0,0,NWS Employee, , , ,1,E,1,E,FLETCHER CHAPEL,05/25/2024,501,34.73,-86.65,34.73,-86.65,A large tree branch was blown down across Bradford Drive Northwest.,Strong to severe thunderstorms producing damaging winds and heavy rainfall very quickly moved east during the early morning hours into the mid morning hours.,201
1189825,MADISON CO.,FLETCHER CHAPEL,05/25/2024,501,Thunderstorm Wind,35.00, ,0,0,200,0,AL,CST-6,EG,192539,C,89,HUN,0,0,NWS Employee, , , ,1,ESE,1,ESE,FLETCHER CHAPEL,05/25/2024,501,34.72,-86.65,34.72,-86.65,A large tree branch was knocked down in the NSSTC parking lot at the University of Alabama in Huntsville.,Strong to severe thunderstorms producing damaging winds and heavy rainfall very quickly moved east during the early morning hours into the mid morning hours.,202
1189841,MADISON CO.,HUNTSVILLE,05/25/2024,502,Thunderstorm Wind,52.00, ,0,0,2000,0,AL,CST-6,EG,192539,C,89,HUN,0,0,Public, , , ,3,ESE,3,ESE,HUNTSVILLE,05/25/2024,502,34.7158,-86.5787,34.7158,-86.5787,A large tree and power line was down on Brandon Street in Southeast Huntsville.,Strong to severe thunderstorms producing damaging winds and heavy rainfall very quickly moved east during the early morning hours into the mid morning hours.,203
1189838,MADISON CO.,MAYSVILLE,05/25/2024,502,Thunderstorm Wind,43.00, ,0,0,1000,0,AL,CST-6,EG,192539,C,89,HUN,0,0,Emergency Manager, , , ,1,W,1,W,MAYSVILLE,05/25/2024,502,34.7671,-86.4498,34.7671,-86.4498,A tree was knocked down which partially blocked the roadway along Ryland Pike Road.,Strong to severe thunderstorms producing damaging winds and heavy rainfall very quickly moved east during the early morning hours into the mid morning hours.,204
1189883,MADISON CO.,HARVEST,05/27/2024,1240,Thunderstorm Wind,43.00, ,0,0,5000,0,AL,CST-6,EG,190252,C,89,HUN,0,0,Utility Company, , , ,0,N,0,N,HARVEST,05/27/2024,1240,34.85,-86.77,34.85,-86.77,"A large tree limb was knocked into power lines, causing a power outage for about 1400 customers.","A cluster of supercells developed around the Midnight hour and moved east as a line of thunderstorms in Tennessee dropped southeast. The two areas merged together and continued to move southeast. The thunderstorms produced damaging winds and large hail. Particularly hard hit was Jackson County where up to 3,000 customers were left without power. Power outages also affected 1,400 in Harvest in Madison County and 900 in DeKalb County. Several roads were blocked by fallen trees and utility lines.",207
1208160,MADISON CO.,MONROVIA,07/05/2024,805,Thunderstorm Wind,48.00, ,0,0,1500,0,AL,CST-6,EG,191554,C,89,HUN,0,0,Utility Company, , , ,1,E,1,E,MONROVIA,07/05/2024,805,34.77,-86.71,34.77,-86.71,A tree was knocked down onto power lines causing an outage in the area of Bishop Road and South View Drive. Time was estimated by radar.,A loosely organized line of thunderstorms pushed southeast through north Alabama well ahead of a weak cold front.  The thunderstorms produced gust fronts and outflow winds which produced isolated wind damage in northwest Alabama.,211
1208364,MADISON CO.,HUNTSVILLE MILLS ARP,07/16/2024,1430,Thunderstorm Wind,43.00, ,0,0,400,0,AL,CST-6,EG,195545,C,89,HUN,0,0,Broadcast Media, , , ,2,W,2,W,HUNTSVILLE MILLS ARP,07/16/2024,1430,34.7492,-86.5798,34.7492,-86.5798,Railroad crossing bar was bent by the wind over a railroad crossing lighted signal structure.,Multiple trough axes moved across northern Alabama during the morning into the afternoon hours on the 16th producing multiple rounds of at least scattered strong thunderstorms.  A few of the thunderstorms that developed ahead of one of these boundaries in the afternoon hours produced some damaging winds.,217
1208368,MADISON CO.,MANLEY XRDS,07/17/2024,1423,Thunderstorm Wind,48.00, ,0,0,3000,0,AL,CST-6,EG,195256,C,89,HUN,0,0,Public, , , ,1,ESE,1,ESE,MANLEY XRDS,07/17/2024,1423,34.6652,-86.7827,34.6652,-86.7827,A picture was taken of a power pole that was broken near its base near this location off of interstate 565.,Scattered to numerous showers and strong to severe thunderstorms developed during the early afternoon hours ahead of a pre-frontal trough axis moving into central Tennessee and NW Alabama. Some of these produced widespread damaging wind damage in portions of Limestone and Jackson counties.,219
1206197,MADISON CO.,GURLEY,07/29/2024,1522,Thunderstorm Wind,39.00, ,0,0,1000,0,AL,CST-6,EG,195127,C,89,HUN,0,0,Emergency Manager, , , ,0,SE,0,SE,GURLEY,07/29/2024,1522,34.6976,-86.3757,34.6976,-86.3757,A tree was reported down on Chruch Street. Time estimate from radar.,"A Mesoscale Convective System (MCS) comprised of strong to severe thunderstorms moved southeast from central Tennessee into northern Alabama during the mid-afternoon hours on the 29th. Additional clusters of storms that developed ahead of this MCS merged with this activity in a moderately unstable atmosphere. This ended up producing a more defined MCS as it moved into Alabama, producing a large area of damaging winds in southeastern Jackson and northeastern DeKalb counties.",220
1211938,MADISON CO.,HADEN,08/17/2024,1324,Thunderstorm Wind,56.00, ,0,0,10000,0,AL,CST-6,EG,193315,C,89,HUN,0,0,Public, , , ,1,ESE,1,ESE,HADEN,08/17/2024,1324,34.67,-86.5,34.67,-86.5,"Social media photos indicated damage near the the intersection Miller Lane and Paul Drive. At this location, several trees were uprooted, one snapped and several large branches broken. Also, a roof was partially damaged. Time was estimated from radar.","Isolated to scattered strong to severe thunderstorms developed during the midday hours south of a pre-frontal trough axis just north of the WFO Huntsville, AL forecast area. These storms progressed east ahead of this boundary across north central and northeastern Alabama producing areas of widespread damaging winds and a isolated hail up to 1 inch in diameter. The strongest storms affected Morgan, Madison, Jackson, and Marshall counties.",229
1211971,MADISON CO.,BUGGE CHAPEL,08/17/2024,1339,Thunderstorm Wind,52.00, ,0,0,6000,0,AL,CST-6,EG,193315,C,89,HUN,0,0,Broadcast Media, , , ,1,W,1,W,BUGGE CHAPEL,08/17/2024,1339,34.55,-86.46,34.55,-86.46,Multiple trees were reported down along Hobbs Island road. Time was estimated from radar.,"Isolated to scattered strong to severe thunderstorms developed during the midday hours south of a pre-frontal trough axis just north of the WFO Huntsville, AL forecast area. These storms progressed east ahead of this boundary across north central and northeastern Alabama producing areas of widespread damaging winds and a isolated hail up to 1 inch in diameter. The strongest storms affected Morgan, Madison, Jackson, and Marshall counties.",230
1211970,MADISON CO.,BUGGE CHAPEL,08/17/2024,1341,Thunderstorm Wind,56.00, ,0,0,4000,0,AL,CST-6,EG,193315,C,89,HUN,0,0,Broadcast Media, , , ,0,N,0,N,BUGGE CHAPEL,08/17/2024,1341,34.55,-86.45,34.55,-86.45,"Trees were reported down in the New Hope area, some uprooted and at least on snapped. Time was estimated from radar.","Isolated to scattered strong to severe thunderstorms developed during the midday hours south of a pre-frontal trough axis just north of the WFO Huntsville, AL forecast area. These storms progressed east ahead of this boundary across north central and northeastern Alabama producing areas of widespread damaging winds and a isolated hail up to 1 inch in diameter. The strongest storms affected Morgan, Madison, Jackson, and Marshall counties.",231
1212658,MADISON CO.,HAZEL GREEN,08/30/2024,1802,Thunderstorm Wind,39.00, ,0,0,4000,0,AL,CST-6,EG,194217,C,89,HUN,0,0,Broadcast Media, , , ,1,E,1,E,HAZEL GREEN,08/30/2024,1802,34.93,-86.57,34.93,-86.57,Lots of power line down or leaning in Hazel Green.,"Scattered thunderstorms developed during the afternoon hours, and dissipated shortly after sunset. A couple of the thunderstorms were strong to severe. One storm knocked down power lines and leaned power poles in northern Madison County, resulting a power outage of about 700 residents.",233
1225465,MADISON CO.,TONEY,12/28/2024,2328,Thunderstorm Wind,43.00, ,0,0,1000,0,AL,CST-6,EG,197612,C,89,HUN,0,0,Public, , , ,1,S,1,S,TONEY,12/28/2024,2328,34.89,-86.75,34.89,-86.75,Multiple small tree limbs were broken with a few larger limbs south of Highway 53 between Wall Triana Highway and Old Railroad Bed Road. Time estimated by radar.,"A potent low pressure system lifted northeast through the lower Mississippi Valley and mid South during the evening and overnight of the 28th. A squall line along a trailing cold front roared northeast through north Alabama, producing strong to severe thunderstorms, which spawned one tornado in Limestone County in downtown Athens, and produced damaging winds in several locations.  A couple of narrow swaths of wind damage were surveyed in Lawrence and Limestone Counties with estimated winds up to around 80 mph.",238
1225466,MADISON CO.,HAZEL GREEN,12/28/2024,2343,Thunderstorm Wind,43.00, ,0,0,500,0,AL,CST-6,EG,197612,C,89,HUN,0,0,Emergency Manager, , , ,2,ESE,2,ESE,HAZEL GREEN,12/28/2024,2343,34.9238,-86.5541,34.9238,-86.5541,A tree was knocked down at the intersection of Willow Run and Jimmy Fisk.,"A potent low pressure system lifted northeast through the lower Mississippi Valley and mid South during the evening and overnight of the 28th. A squall line along a trailing cold front roared northeast through north Alabama, producing strong to severe thunderstorms, which spawned one tornado in Limestone County in downtown Athens, and produced damaging winds in several locations.  A couple of narrow swaths of wind damage were surveyed in Lawrence and Limestone Counties with estimated winds up to around 80 mph.",239
1225467,MADISON CO.,MT LEVENTOV,12/28/2024,2345,Thunderstorm Wind,43.00, ,0,0,500,0,AL,CST-6,EG,197612,C,89,HUN,0,0,Emergency Manager, , , ,3,S,3,S,MT LEVENTOV,12/28/2024,2345,34.83,-86.62,34.83,-86.62,A tree was knocked down at this location.,"A potent low pressure system lifted northeast through the lower Mississippi Valley and mid South during the evening and overnight of the 28th. A squall line along a trailing cold front roared northeast through north Alabama, producing strong to severe thunderstorms, which spawned one tornado in Limestone County in downtown Athens, and produced damaging winds in several locations.  A couple of narrow swaths of wind damage were surveyed in Lawrence and Limestone Counties with estimated winds up to around 80 mph.",240
1225468,MADISON CO.,BELL FACTORY,12/28/2024,2355,Thunderstorm Wind,52.00, ,0,0,5000,0,AL,CST-6,EG,197612,C,89,HUN,0,0,Emergency Manager, , , ,1,SE,1,SE,BELL FACTORY,12/28/2024,2355,34.81,-86.47,34.81,-86.47,Multiple trees were knocked down on Bell Factory Road.,"A potent low pressure system lifted northeast through the lower Mississippi Valley and mid South during the evening and overnight of the 28th. A squall line along a trailing cold front roared northeast through north Alabama, producing strong to severe thunderstorms, which spawned one tornado in Limestone County in downtown Athens, and produced damaging winds in several locations.  A couple of narrow swaths of wind damage were surveyed in Lawrence and Limestone Counties with estimated winds up to around 80 mph.",241
